EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_10_eval_rewards,backward_5_eval_rewards,forward_10_eval_rewards,forward_5_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
1421,112.09644961357117,1153600,-3805.74243,-10782.79571,-9.30631,0.00278,5.77758,106.31604,-7404.94629,-1133.14621,-8114.11411,-1406.05114,-20.22702,0.72427,-17.95305,-22.21596,0.12822,0.00052,0.12944,0.12762,1.86474,0.00517,1.87636,1.85663,0.07115,0.00013,0.07132,0.07089,1.35341,0.00284,1.35828,1.34690,-0.04279,0.25807,0.71368,-0.79976,1436.03495,16.33239,1485.98108,1388.07739,392.91496,86.53828,873.59729,272.36011,374.73148,80.73233,867.77588,251.75972,87.44257,53.78912,356.95709,20.75212,84564.04040,29377.94773,196603.04688,31573.29492,76521.51479,26834.28999,173483.84375,26869.07812,-1.21411,0.00888,-1.19251,-1.23631,0.59340,0.00588,0.61060,0.57852,-0.02216,0.15411,0.64364,-0.24532,-3.56508,0.17544,-3.23279,-4.11601,5.92963,0.36886,6.91695,4.79565,6.02080,0.29889,6.93272,5.12517,5.99325,0.20320,6.56863,5.40923,5.98884,0.27513,6.64885,5.29390,5.98313,0.16797,6.42579,5.58339,3.69239,0.09721,3.93661,3.41519,21.83592,1.96110,29.48420,18.45918,-5.74473,1.43225,-2.37350,-9.81495,-0.03131,0.01953,0.01956,-0.08587,1.27793,0.01958,1.32836,1.22904,3.87853,0.29604,5.12405,3.38659,-3.79396,0.32563,-3.11022,-5.79230
1422,110.22527647018433,1154400,-4404.92193,-10939.95144,-8.00693,0.09017,4.73649,105.39856,-7461.81038,-1155.09899,-7746.56493,-1395.31161,-20.23364,0.86387,-17.60238,-23.22781,0.12791,0.00021,0.12841,0.12763,1.86678,0.00544,1.87523,1.85877,0.07092,0.00012,0.07116,0.07071,1.35069,0.00149,1.35361,1.34757,-0.00037,0.26123,0.61222,-0.59107,1435.94233,18.65090,1502.97595,1376.35767,361.50137,70.50186,810.10791,237.02495,393.18677,115.66756,1156.09656,256.97653,81.56720,49.24737,362.22708,22.48146,71513.98718,23965.60129,151575.64062,23736.08008,86634.13926,28995.67458,179353.45312,34119.79688,-1.21329,0.00836,-1.19424,-1.23374,0.59366,0.00555,0.61294,0.58190,-0.02460,0.14640,0.57279,-0.26275,-3.57295,0.18961,-3.16147,-5.01255,6.01255,0.34876,6.91145,5.21280,5.97601,0.23331,6.59685,5.04536,5.98466,0.25741,6.73111,5.32755,6.00691,0.20734,6.79980,5.45148,5.99503,0.14803,6.37785,5.62673,3.67282,0.10292,3.97860,3.41364,21.62228,1.88636,32.60218,18.21452,-5.68360,1.44227,-2.71599,-11.78950,-0.03341,0.01685,0.01643,-0.07593,1.28003,0.01666,1.32423,1.23642,3.82067,0.25053,4.90582,3.29940,-3.77678,0.27736,-3.20375,-4.66789
1423,113.618643283844,1155200,-4499.69106,-10747.15722,-2.65172,0.03674,4.82431,108.75755,-7075.74290,-1246.48067,-8360.38711,-1744.51658,-20.20752,0.74576,-18.39942,-22.77786,0.12744,0.00040,0.12832,0.12678,1.87652,0.00857,1.89064,1.86133,0.07085,0.00013,0.07104,0.07060,1.34803,0.00349,1.35490,1.34394,-0.02825,0.25310,0.67974,-0.71487,1434.11749,16.46433,1497.48218,1395.37097,379.50118,77.85088,816.24597,233.80107,370.61648,81.38757,858.79413,224.90767,89.70316,64.46898,726.44922,29.12383,76385.96336,23591.79749,172637.76562,36064.01953,89138.82478,32697.52376,181336.98438,26835.08594,-1.21655,0.01050,-1.19279,-1.24806,0.59665,0.00733,0.62023,0.58173,-0.03751,0.15067,0.39836,-0.27300,-3.53995,0.16331,-3.22837,-4.08477,5.95610,0.31133,6.93013,5.10208,6.06160,0.26633,6.82008,5.38613,6.00602,0.23419,6.78923,5.43792,6.00087,0.22770,6.60643,5.27154,6.00615,0.13316,6.37825,5.61525,3.64240,0.09066,3.88666,3.44426,21.60937,2.49998,38.00563,17.73653,-6.00236,1.59064,-3.45442,-13.80553,-0.04563,0.01951,0.00398,-0.09072,1.27784,0.01483,1.32381,1.23174,3.85031,0.36714,5.80963,3.20810,-3.79128,0.30787,-3.26612,-5.83073
1424,118.94995450973511,1156000,-4499.76716,-9838.32830,-0.94685,0.03838,5.70229,113.20921,-7430.35675,-1483.84595,-7461.23762,-1578.19469,-20.20465,0.84778,-17.98124,-22.45148,0.12758,0.00017,0.12783,0.12712,1.88450,0.00776,1.89344,1.86887,0.07076,0.00021,0.07122,0.07050,1.35068,0.00333,1.35632,1.34430,0.02470,0.28022,0.69699,-0.63537,1433.14647,17.83337,1479.28162,1382.85291,386.06043,89.83505,815.07672,246.03482,388.92924,113.54093,1004.98309,251.56084,79.27807,39.92972,308.65622,25.67861,94278.21309,39981.18756,230263.65625,26850.62500,78456.83564,29995.41408,194317.60938,25763.06836,-1.22140,0.01388,-1.18975,-1.25039,0.59727,0.00752,0.61720,0.57738,-0.04718,0.12406,0.45800,-0.27648,-3.49876,0.14438,-3.24224,-3.94092,6.01718,0.34694,6.96634,4.97308,5.95860,0.26439,6.69396,5.17529,6.01158,0.25979,6.63521,5.26410,5.97968,0.22439,6.68226,5.29265,5.99176,0.16041,6.33796,5.52676,3.66440,0.08950,3.89613,3.45682,21.68471,1.81737,27.53822,17.91807,-5.58253,1.28836,-3.40175,-10.96801,-0.03900,0.01786,0.01326,-0.08316,1.27427,0.01829,1.32307,1.22801,3.80925,0.28572,5.01300,3.32279,-3.78494,0.32662,-3.14921,-5.06608
1425,106.99394583702087,1156800,-4434.24818,-11111.23944,-1.37388,0.01747,5.75504,101.22137,-7184.96788,-1492.04129,-7931.56040,-1458.05363,-20.21735,0.86608,-17.44052,-22.36297,0.12660,0.00046,0.12759,0.12559,1.87307,0.00336,1.88011,1.86810,0.07051,0.00024,0.07107,0.07023,1.35477,0.00341,1.35926,1.34440,-0.09380,0.30681,0.71340,-0.88302,1432.75571,19.14298,1478.26562,1363.92871,375.46373,74.34681,716.49310,267.92911,372.57105,79.30549,810.02704,234.12637,83.21872,49.85932,436.50735,26.14469,85755.57324,31477.85837,202247.54688,34115.50781,80778.98409,26961.20618,160476.84375,18299.90234,-1.21373,0.00895,-1.19104,-1.23133,0.59268,0.00613,0.60886,0.57130,-0.04364,0.13215,0.43688,-0.30081,-3.51798,0.17856,-3.21968,-4.82601,5.89347,0.45082,7.26887,4.57417,6.02122,0.25816,6.87535,5.52363,5.94797,0.25060,6.49424,5.22613,6.01461,0.24931,6.84255,5.37504,5.96932,0.18134,6.44181,5.50623,3.64131,0.09798,3.88211,3.40607,21.16929,2.20130,36.25822,17.67145,-5.70334,1.23140,-2.92774,-8.95057,-0.03156,0.01730,0.01239,-0.08173,1.27586,0.02089,1.32513,1.21988,3.77727,0.27792,5.09807,3.19399,-3.76366,0.35869,-3.10858,-4.95151
1426,119.68720316886902,1157600,-3973.49490,-10864.20856,-0.85100,0.02740,6.73029,112.92944,-7228.83924,-1557.82570,-7973.70319,-1845.91702,-20.22353,0.83903,-17.87371,-22.33927,0.12527,0.00012,0.12556,0.12509,1.87630,0.00269,1.88083,1.87130,0.07021,0.00020,0.07053,0.06983,1.34744,0.00364,1.35148,1.33883,-0.00903,0.29766,1.06344,-0.60412,1432.26642,18.11492,1483.08484,1382.37341,371.88286,70.21058,795.58099,243.40503,361.08151,59.97421,681.90448,222.38817,82.99614,46.94953,389.61777,24.06762,86063.37452,32139.77989,190952.53125,29991.20117,77170.29886,24686.00083,151882.92188,25736.31250,-1.21863,0.00899,-1.19413,-1.23976,0.59208,0.00521,0.61544,0.58062,-0.03166,0.16595,1.19996,-0.30513,-3.50601,0.15752,-3.16066,-3.95458,5.99348,0.39328,7.19404,5.14982,6.00237,0.24406,6.65976,5.36266,5.99033,0.26210,6.80785,5.35121,5.98625,0.24910,6.90253,5.39781,5.99311,0.16130,6.55157,5.64573,3.66808,0.09802,3.93906,3.38770,21.45038,2.01829,27.96844,17.85091,-5.93791,1.53462,-3.19080,-11.20400,-0.02854,0.01744,0.02138,-0.07480,1.27634,0.01937,1.33996,1.22936,3.87184,0.26720,4.74063,3.30399,-3.72583,0.29726,-3.08295,-4.67397
1427,116.56570053100586,1158400,-4135.54267,-11006.31170,-1.01110,0.06799,6.58635,109.91129,-6986.98188,-1051.88334,-9389.73099,-2370.45038,-20.11499,0.85618,-17.86419,-22.55646,0.12452,0.00024,0.12520,0.12419,1.87698,0.00443,1.88259,1.86777,0.06942,0.00029,0.07010,0.06909,1.35333,0.00674,1.36855,1.34526,-0.04120,0.27413,0.69436,-0.80404,1428.44735,18.92197,1481.99084,1377.45374,388.02729,84.94942,897.45032,239.80501,369.86389,79.35381,716.09125,225.39452,82.91419,45.72193,338.87335,22.69806,77793.39160,23617.43317,152751.89062,26064.42578,77783.66954,25226.52024,159499.45312,24200.60938,-1.21844,0.00887,-1.19389,-1.23988,0.59554,0.00660,0.61140,0.57482,-0.01224,0.20029,0.97579,-0.27838,-3.53322,0.16820,-3.18343,-4.00475,5.98751,0.40222,7.04628,4.87594,5.97022,0.26574,6.76568,5.36872,5.94926,0.21761,6.46581,5.47683,6.07535,0.23118,6.75999,5.46658,5.99558,0.16073,6.43214,5.55424,3.68110,0.09311,3.91364,3.39784,21.72072,2.17631,29.88031,17.41363,-5.79834,1.44801,-3.04068,-11.41164,-0.02909,0.01850,0.02871,-0.07141,1.27785,0.01771,1.32288,1.23994,3.83334,0.27883,4.74444,3.19278,-3.69896,0.37396,-3.04593,-6.34351
1428,117.15143346786499,1159200,-4813.90957,-10696.34417,-1.19622,0.02983,7.36084,109.76070,-7128.40986,-1082.37064,-9234.91856,-1362.82113,-20.20103,0.95326,-17.50612,-22.50384,0.12530,0.00022,0.12560,0.12479,1.87167,0.00192,1.87573,1.86840,0.06953,0.00026,0.06986,0.06915,1.36662,0.00138,1.36948,1.36274,0.01463,0.29126,1.01418,-0.75488,1429.18501,20.72269,1482.14343,1373.78809,379.94730,74.28836,717.18512,253.59309,364.21271,72.20387,760.62518,242.17305,84.69917,44.34835,318.26913,21.92161,84190.78975,32355.41141,179090.92188,27846.33203,69660.88954,22285.47771,143583.07812,29833.13281,-1.21582,0.00871,-1.19482,-1.23825,0.59541,0.00721,0.61402,0.57745,-0.01381,0.16111,0.59937,-0.27244,-3.57651,0.17462,-3.17747,-4.14582,6.01868,0.39824,7.38539,5.12042,6.00706,0.22053,6.60224,5.38370,6.00570,0.23580,6.66197,5.21610,5.97274,0.23980,6.57155,5.36384,6.00104,0.15671,6.46250,5.61668,3.65589,0.09743,3.89622,3.41534,21.30202,1.91491,28.09136,17.31602,-5.83091,1.47057,-3.01730,-9.92019,-0.03684,0.02106,0.02520,-0.08623,1.27809,0.01660,1.33426,1.23207,3.84321,0.25514,5.01472,3.38724,-3.73019,0.30825,-3.13180,-4.81361
1429,110.92921352386475,1160000,-4849.62657,-10655.47558,-6.34795,0.05938,5.83960,105.03018,-7410.20464,-1307.12060,-7901.57001,-1308.66892,-20.12421,0.83450,-17.68587,-23.13170,0.12538,0.00019,0.12578,0.12512,1.87173,0.00458,1.88183,1.86483,0.06898,0.00032,0.06945,0.06854,1.36600,0.00380,1.37648,1.36140,-0.03043,0.27307,0.79421,-0.70539,1427.02681,18.30378,1495.70459,1368.66858,382.42596,81.58328,741.03339,249.57845,369.67907,81.59089,856.58752,240.89330,84.36567,44.51463,322.76230,22.36071,87724.36915,32959.77172,177399.67188,22179.15820,74220.67304,24843.56553,146021.09375,17654.86719,-1.21288,0.01161,-1.18405,-1.24480,0.59337,0.00606,0.61091,0.57932,-0.02692,0.17655,1.36356,-0.26490,-3.56344,0.16349,-3.19119,-4.08007,6.00317,0.37293,7.28970,5.15785,5.99334,0.28830,6.78668,5.25385,5.95597,0.23028,6.64692,5.50104,6.04847,0.21689,6.54843,5.52172,6.00024,0.15420,6.32575,5.61529,3.67402,0.10217,3.94646,3.42864,21.56269,1.84285,28.01159,17.73458,-5.87678,1.51180,-2.97043,-13.29731,-0.03026,0.01917,0.01263,-0.08976,1.27952,0.01760,1.32894,1.23129,3.79566,0.25922,4.74144,3.12315,-3.72626,0.34788,-3.13677,-5.68586
1430,115.3573305606842,1160800,-4522.42965,-10582.44823,-0.79281,0.08260,6.05699,109.21767,-6956.29745,-1302.73010,-8365.49159,-2180.98218,-20.11319,0.81387,-17.49540,-22.39947,0.12512,0.00030,0.12556,0.12453,1.87160,0.00187,1.87535,1.86811,0.06835,0.00018,0.06860,0.06798,1.37773,0.00529,1.38704,1.36609,-0.01044,0.26439,0.78715,-0.78579,1426.00826,18.32317,1475.45996,1367.33704,398.32087,97.54045,1034.04297,265.59018,409.82291,115.61232,922.98529,252.26836,82.17882,54.59485,362.24365,17.97996,87656.50851,32627.72527,202283.75000,23302.84570,89252.05551,36366.92237,214613.03125,34707.28906,-1.21841,0.00925,-1.19708,-1.23979,0.59644,0.00600,0.61765,0.58056,-0.02144,0.16127,0.93841,-0.24442,-3.53244,0.15372,-3.22567,-4.03362,5.98724,0.36640,7.30078,5.13271,6.00092,0.27213,6.76214,5.20434,5.98946,0.22520,6.67141,5.48604,5.95862,0.25597,6.75538,5.27517,5.98406,0.15009,6.38154,5.47937,3.64524,0.10473,3.93224,3.37478,21.18665,1.73485,26.52780,17.32207,-5.79161,1.38273,-3.08765,-10.64286,-0.02815,0.01617,0.01316,-0.06570,1.27506,0.01716,1.32952,1.22917,3.82958,0.28173,4.71956,3.26986,-3.71088,0.28183,-3.15359,-4.86581
1431,109.32206439971924,1161600,-3938.10660,-10730.01594,-5.44991,0.03728,6.37761,102.90710,-6869.91415,-1168.78033,-8204.58038,-1716.50032,-20.06557,0.90447,-17.82086,-22.65176,0.12539,0.00017,0.12565,0.12477,1.86917,0.00246,1.87348,1.86418,0.06883,0.00030,0.06946,0.06836,1.36314,0.00142,1.36653,1.35961,0.04179,0.29045,1.05350,-0.66380,1423.93974,19.03917,1473.51196,1374.36121,378.20181,70.90078,754.07550,245.78812,360.82031,74.64857,752.18915,209.54492,74.12681,37.28362,352.49094,24.40048,79036.37543,26764.38215,172963.46875,28833.55859,82330.46200,33490.04359,211299.90625,29659.83008,-1.21634,0.01050,-1.19176,-1.24304,0.59625,0.00610,0.61874,0.58296,-0.02764,0.15788,0.67636,-0.28100,-3.54601,0.17732,-3.18143,-4.64046,6.00908,0.38599,7.37213,4.97372,6.01144,0.21330,6.58726,5.15768,6.05908,0.23786,6.73900,5.43156,6.01019,0.23884,6.80973,5.45853,6.02245,0.15688,6.53608,5.66904,3.64252,0.09145,3.92687,3.39024,21.61640,2.20609,37.42184,17.64127,-5.82618,1.36354,-3.31650,-10.60340,-0.03143,0.01882,0.02513,-0.07359,1.28022,0.01824,1.32849,1.23543,3.83709,0.27134,4.98958,3.29390,-3.77038,0.38848,-3.13671,-6.33854
1432,122.59393668174744,1162400,-4731.78487,-10197.39925,-7.00939,0.01258,6.28224,116.29907,-7808.60579,-1115.82827,-8131.81157,-2633.60616,-20.08673,0.88476,-17.34857,-22.65983,0.12500,0.00032,0.12557,0.12441,1.87486,0.00164,1.87785,1.87181,0.06946,0.00014,0.06972,0.06920,1.36953,0.00277,1.37639,1.36639,-0.02872,0.23445,0.61835,-0.67755,1422.93688,19.20589,1482.09753,1367.95142,376.75853,75.86365,738.96216,243.54395,351.78428,67.71824,805.92523,236.98863,81.93713,50.42859,401.53369,21.54923,83801.19301,30637.40472,175060.79688,27512.61133,81505.86718,28782.93690,172709.62500,26473.42383,-1.22120,0.00960,-1.19938,-1.24602,0.59783,0.00548,0.61297,0.58146,-0.05356,0.13267,0.45332,-0.26464,-3.57689,0.16477,-3.16406,-4.06285,5.95545,0.34313,6.90319,4.63623,6.01002,0.20847,6.65488,5.43147,5.99770,0.18901,6.43819,5.59856,6.03172,0.21080,6.70011,5.47708,5.99872,0.13601,6.43290,5.48741,3.62705,0.09720,3.93154,3.36674,20.91687,1.72603,26.64846,17.62215,-5.80395,1.46307,-3.06419,-11.13376,-0.03036,0.01720,0.01670,-0.07125,1.27519,0.01588,1.32650,1.22740,3.73672,0.29646,5.13429,3.19280,-3.68145,0.28705,-3.06579,-4.80179
1433,104.13792181015015,1163200,-4693.22623,-10474.55964,-1.24143,0.01742,5.44883,98.67160,-7162.62264,-1263.12063,-9423.50567,-1354.46712,-19.98333,0.82797,-17.93176,-22.36356,0.12475,0.00037,0.12556,0.12419,1.89218,0.00719,1.90533,1.87741,0.06858,0.00072,0.06952,0.06735,1.37276,0.00236,1.37704,1.36879,-0.05788,0.23348,0.61903,-0.73984,1420.13925,17.49821,1470.47302,1372.96484,390.01855,83.42588,772.17511,234.15750,367.08536,63.68653,670.55896,244.02209,86.64738,47.65328,351.34875,25.47227,81659.65016,32187.77891,182911.64062,23297.29297,72925.91242,22807.97963,143868.92188,23278.59570,-1.21606,0.00702,-1.19495,-1.23084,0.59874,0.00549,0.61113,0.58772,-0.04180,0.17501,1.53452,-0.31278,-3.57196,0.15162,-3.19708,-3.97240,6.05655,0.30768,6.92003,5.22006,6.06037,0.26802,6.69076,5.38981,5.88170,0.22770,6.53431,5.36126,5.98046,0.22473,6.50746,5.23417,5.99477,0.14314,6.31092,5.49867,3.65052,0.08905,3.91269,3.45530,21.41229,2.16307,35.88078,17.56295,-5.80368,1.36422,-3.09862,-10.13868,-0.02391,0.01716,0.02237,-0.06448,1.27730,0.01728,1.31657,1.23481,3.78633,0.33821,5.80676,3.21803,-3.70761,0.28448,-3.11804,-4.67685
1434,108.87724685668945,1164000,-4717.50028,-10929.63790,-0.69956,0.02367,7.14332,101.66336,-7345.57048,-1026.97956,-7474.54539,-1358.77354,-19.94038,0.84299,-17.38951,-22.17490,0.12530,0.00026,0.12574,0.12487,1.90140,0.00429,1.90827,1.89257,0.06737,0.00020,0.06774,0.06708,1.36882,0.00183,1.37192,1.36548,-0.00517,0.30814,0.89740,-0.91505,1418.12927,18.67454,1466.46021,1366.70251,381.72365,80.76419,849.60175,231.47932,362.41879,72.30547,804.77972,246.74426,85.54275,42.58477,272.50732,24.22780,77033.95180,30476.68080,203581.54688,22853.60742,73387.58183,27392.16856,200821.48438,28098.16797,-1.21488,0.00827,-1.18885,-1.23384,0.59825,0.00636,0.61742,0.58403,-0.02999,0.15063,0.85093,-0.27214,-3.54129,0.15891,-3.11036,-4.24198,5.97739,0.40138,7.05382,4.88981,5.97879,0.27287,6.68101,5.23669,6.00396,0.23711,6.61307,5.31083,5.99544,0.23118,6.69894,5.50183,5.98889,0.18565,6.44680,5.52361,3.63523,0.10029,3.93661,3.34230,21.08054,1.97688,33.68661,16.80829,-6.18895,1.83852,-3.36546,-12.14996,-0.02768,0.02191,0.02711,-0.11229,1.27737,0.02032,1.33233,1.21982,3.74362,0.24398,4.72721,3.17448,-3.75770,0.38438,-3.11698,-5.54162
1435,112.13926959037781,1164800,-4589.26649,-9982.14814,-1.08370,0.06852,6.94304,105.12765,-7313.05636,-1211.62905,-8149.02484,-1326.45936,-19.95201,0.82256,-17.96516,-22.34138,0.12504,0.00053,0.12573,0.12390,1.88330,0.01102,1.89681,1.86581,0.06784,0.00035,0.06852,0.06724,1.37060,0.00159,1.37310,1.36675,0.02515,0.25450,0.77241,-0.60221,1417.11700,17.85532,1470.68835,1378.20239,384.20789,85.31773,874.29315,245.20366,363.46582,71.25972,747.06909,268.93701,85.23646,46.33845,421.58347,28.32292,77787.93531,27659.93966,165656.87500,24813.17773,77451.87193,27169.66149,185986.59375,30741.75391,-1.21585,0.00967,-1.19170,-1.23759,0.59538,0.00614,0.61477,0.58033,-0.02624,0.16763,0.69909,-0.28946,-3.55192,0.14658,-3.23586,-3.93237,5.93903,0.37653,7.04098,5.07861,5.93853,0.24630,6.58691,5.27393,6.07155,0.20619,6.52083,5.49035,6.01338,0.21885,6.53907,5.14182,5.99062,0.14603,6.43261,5.58284,3.61563,0.09350,3.90089,3.40329,20.96310,2.06170,29.71502,16.99063,-5.92668,1.65512,-3.18502,-11.70389,-0.03560,0.01787,0.01173,-0.07940,1.27616,0.01795,1.33609,1.23136,3.72895,0.29996,5.49785,3.11108,-3.72068,0.28233,-3.19311,-4.76910
1436,103.72026515007019,1165600,-4083.18963,-10521.08988,-0.84488,0.04820,6.04824,97.62377,-8719.27375,-1330.47405,-8554.24099,-1841.98481,-19.99505,0.86531,-17.30971,-22.26811,0.12375,0.00038,0.12439,0.12317,1.88195,0.00650,1.89093,1.86923,0.06776,0.00039,0.06855,0.06722,1.37188,0.00271,1.37631,1.36602,-0.08070,0.30161,0.92061,-0.90486,1417.19440,18.97000,1470.17078,1361.36621,370.14082,70.15347,636.05487,249.78555,363.42536,76.92892,834.01331,250.92867,89.58911,50.57065,375.09662,30.14951,69270.92172,23626.98792,153974.84375,29559.26758,77693.92002,31356.27035,186697.78125,28717.52539,-1.21373,0.01064,-1.18319,-1.24162,0.59561,0.00626,0.61288,0.58187,-0.03799,0.16359,0.62894,-0.29541,-3.58117,0.19112,-3.12926,-4.40454,5.96918,0.39694,7.46888,5.01644,6.02946,0.24429,6.76098,5.33326,5.91054,0.24235,6.48071,5.40419,5.99940,0.25760,6.71313,5.32796,5.97714,0.15301,6.43517,5.51027,3.63381,0.09489,3.91666,3.37894,21.29314,2.13830,29.47275,17.69836,-5.77824,1.72338,-2.50182,-12.95123,-0.03185,0.01916,0.02060,-0.08286,1.27710,0.01793,1.35003,1.23374,3.73777,0.28571,4.74736,3.08239,-3.72291,0.36233,-3.16977,-6.62400
1437,102.44684147834778,1166400,-5087.69552,-10721.22601,-0.83183,0.03348,6.45418,95.95912,-8332.44563,-1122.99175,-10176.85628,-1438.03409,-20.01959,0.88915,-17.91124,-22.43797,0.12346,0.00020,0.12409,0.12323,1.88159,0.00625,1.88765,1.86772,0.06673,0.00020,0.06720,0.06648,1.36641,0.00262,1.37314,1.36206,0.02560,0.27775,0.84850,-0.60015,1416.78289,20.23371,1475.93420,1363.17969,401.64522,101.74699,973.33398,238.36626,375.11767,80.26583,782.05237,249.66414,85.12104,51.94549,457.30478,23.63297,90283.48795,41555.15741,271261.62500,34646.20312,85734.23364,32456.81234,197637.68750,24052.58789,-1.21757,0.00917,-1.19393,-1.24467,0.60138,0.00574,0.61983,0.58644,0.00558,0.20868,1.18575,-0.28550,-3.61986,0.18747,-3.22603,-4.79295,6.03925,0.37986,7.13674,5.12250,5.96973,0.24512,6.59301,5.27746,5.99985,0.24144,6.66943,5.23628,5.99640,0.25344,6.77341,5.33997,6.00131,0.16292,6.50918,5.56269,3.64282,0.10918,3.96412,3.35540,21.51524,2.20653,34.03711,17.65056,-5.72517,1.44972,-3.00717,-11.83846,-0.04258,0.01958,0.00291,-0.11412,1.27712,0.02014,1.32722,1.22445,3.79204,0.26159,4.64448,3.26295,-3.75123,0.31620,-3.13237,-4.87087
1438,106.84356784820557,1167200,-4472.73900,-10511.82049,-0.77228,0.06772,7.52900,99.24676,-8975.46251,-1210.67229,-8271.30260,-2027.16593,-19.82870,0.85588,-17.53574,-22.18013,0.12435,0.00020,0.12470,0.12401,1.87184,0.00426,1.87914,1.86342,0.06715,0.00028,0.06762,0.06677,1.37505,0.00217,1.37989,1.37201,0.02219,0.26740,0.94149,-0.58971,1412.14201,18.73011,1463.67639,1357.93103,407.62154,116.17352,1029.25867,236.69270,385.12944,88.14278,784.21155,251.12614,86.31393,53.00200,513.43719,26.16670,89073.65241,35277.03646,189033.87500,29706.70312,84660.96895,31599.84788,190958.18750,24974.98047,-1.21594,0.01004,-1.19077,-1.23961,0.60432,0.00576,0.61703,0.58703,-0.01075,0.19278,0.87897,-0.30582,-3.59266,0.19211,-3.18428,-4.72517,6.04041,0.30861,6.83194,5.41463,5.98717,0.26095,6.53380,5.38438,5.99877,0.26589,6.69273,5.41530,6.00201,0.20907,6.46183,5.42080,6.00709,0.14653,6.39059,5.55821,3.65602,0.09661,3.89523,3.38263,21.89249,2.59531,37.89854,18.05653,-5.90023,1.60044,-2.94395,-11.26141,-0.03631,0.01655,-0.00134,-0.07586,1.27856,0.01664,1.31928,1.22584,3.74029,0.30956,5.39051,3.20469,-3.75699,0.30218,-3.08007,-4.76914
